"TRANSACTION_ID","USER_ID","AMOUNT","PAYMENT_METHOD","TRANSACTION_STATUS","FAILURE_REASON","TXN_TIMESTAMP"
12635,1982,219.66,"UPI","SUCCESS","",13-JAN-24 07.37.00.000000000 PM
12636,1671,661.87,"NETBANKING","SUCCESS","",14-FEB-24 05.09.00.000000000 AM
12637,1905,3296.97,"NETBANKING","FAILED","Reason unknown",18-FEB-24 07.04.00.000000000 AM
12638,1266,2095.34,"WALLET","FAILED","Reason unknown",02-JAN-24 08.46.00.000000000 PM
12644,1686,1796.83,"WALLET","SUCCESS","",17-FEB-24 03.54.00.000000000 AM
12648,1656,660.36,"CARD","SUCCESS","",19-FEB-24 03.57.00.000000000 AM
12655,1786,955.89,"CARD","SUCCESS","",14-FEB-24 12.00.00.000000000 PM
12658,1180,2516.51,"UPI","FAILED","Reason unknown",17-FEB-24 11.26.00.000000000 PM
12660,1319,1244.55,"UPI","SUCCESS","",21-FEB-24 08.28.00.000000000 AM
12661,1082,343.63,"CARD","SUCCESS","",02-FEB-24 09.51.00.000000000 PM
12663,1261,3849.25,"UPI","FAILED","Reason unknown",15-JAN-24 10.44.00.000000000 AM
12664,1783,236.86,"WALLET","SUCCESS","",31-JAN-24 12.39.00.000000000 PM
12665,1199,1931.9,"UPI","SUCCESS","",17-JAN-24 02.02.00.000000000 AM
12667,1691,295.22,"CARD","SUCCESS","",14-JAN-24 01.30.00.000000000 AM
12675,1395,397.7,"UPI","SUCCESS","",18-FEB-24 08.59.00.000000000 AM
12680,1822,769.38,"UPI","SUCCESS","",23-FEB-24 08.47.00.000000000 AM
12682,1048,902,"CARD","SUCCESS","",29-FEB-24 06.54.00.000000000 AM
12684,1788,2282.21,"CARD","SUCCESS","",18-JAN-24 10.52.00.000000000 AM
12685,1292,212.54,"UNKNOWN","SUCCESS","",14-FEB-24 05.35.00.000000000 PM
12686,1627,2839.99,"CARD","SUCCESS","",30-JAN-24 12.14.00.000000000 AM
12687,1535,4157.46,"UPI","SUCCESS","",10-FEB-24 09.32.00.000000000 AM
12690,1902,202.54,"UPI","FAILED","Insufficient Balance",03-JAN-24 10.12.00.000000000 AM
12693,1208,476.5,"CARD","FAILED","Reason unknown",05-FEB-24 05.07.00.000000000 AM
12695,1093,619.97,"UNKNOWN","FAILED","Insufficient Balance",08-JAN-24 04.05.00.000000000 AM
12700,1791,951.62,"UPI","SUCCESS","",25-FEB-24 02.09.00.000000000 PM
12702,1328,4433.89,"CARD","FAILED","Reason unknown",16-FEB-24 03.26.00.000000000 AM
12705,1446,63.57,"WALLET","FAILED","Invalid PIN",10-FEB-24 08.58.00.000000000 AM
12707,1739,295.63,"UNKNOWN","SUCCESS","",03-FEB-24 06.52.00.000000000 AM
12713,1228,762.46,"CARD","FAILED","Insufficient Balance",03-FEB-24 01.27.00.000000000 AM
12714,1934,102.94,"UPI","SUCCESS","",12-FEB-24 03.20.00.000000000 AM
12715,1343,390.46,"NETBANKING","FAILED","Reason unknown",13-FEB-24 12.25.00.000000000 AM
12731,1312,601,"NETBANKING","FAILED","Invalid PIN",19-FEB-24 06.55.00.000000000 PM
12734,1870,1915.93,"NETBANKING","SUCCESS","",26-JAN-24 12.30.00.000000000 PM
12736,1842,2344.41,"NETBANKING","SUCCESS","",17-JAN-24 12.36.00.000000000 AM
12740,1422,827.07,"NETBANKING","SUCCESS","",11-JAN-24 03.12.00.000000000 PM
12743,1592,6738.23,"NETBANKING","SUCCESS","",20-FEB-24 06.07.00.000000000 AM
12744,1404,321.94,"NETBANKING","SUCCESS","",01-FEB-24 04.53.00.000000000 PM
12748,1966,1505.75,"CARD","SUCCESS","",28-FEB-24 08.54.00.000000000 PM
12749,1613,2881.42,"CARD","FAILED","Bank Server Down",08-FEB-24 08.27.00.000000000 AM
12751,1076,3001.52,"NETBANKING","SUCCESS","",04-JAN-24 09.00.00.000000000 PM
12757,1983,980.65,"UNKNOWN","SUCCESS","",09-JAN-24 08.50.00.000000000 AM
12770,1786,2231.7,"CARD","UNKNOWN","",25-JAN-24 10.58.00.000000000 PM
12772,1697,2681.64,"UPI","UNKNOWN","Insufficient Balance",04-FEB-24 03.59.00.000000000 AM
12778,1603,917.48,"UPI","SUCCESS","",29-FEB-24 09.06.00.000000000 AM
12779,1797,581.62,"CARD","SUCCESS","",04-JAN-24 10.56.00.000000000 AM
12781,1968,1605.36,"UPI","SUCCESS","",27-JAN-24 02.02.00.000000000 AM
12782,1152,525.42,"NETBANKING","SUCCESS","",19-JAN-24 09.52.00.000000000 PM
12786,1626,1615.14,"NETBANKING","SUCCESS","",21-FEB-24 01.39.00.000000000 PM
12791,1138,30.88,"UNKNOWN","SUCCESS","",18-JAN-24 11.13.00.000000000 AM
12795,1868,2804.22,"UPI","SUCCESS","",17-FEB-24 05.34.00.000000000 PM
12797,1960,1303.74,"CARD","SUCCESS","",19-FEB-24 06.30.00.000000000 PM
12799,1706,504.49,"UNKNOWN","SUCCESS","",26-JAN-24 09.30.00.000000000 PM
12802,1798,2322.91,"UNKNOWN","SUCCESS","",02-JAN-24 02.49.00.000000000 PM
12804,1400,186.55,"UNKNOWN","SUCCESS","",17-JAN-24 03.26.00.000000000 PM
12815,1152,2341.85,"WALLET","FAILED","Reason unknown",06-JAN-24 03.51.00.000000000 PM
12817,1502,211.12,"NETBANKING","FAILED","Bank Server Down",04-JAN-24 11.32.00.000000000 PM
12819,1900,903.61,"NETBANKING","SUCCESS","",07-FEB-24 07.59.00.000000000 AM
12820,1771,3454.08,"UPI","SUCCESS","",20-FEB-24 09.13.00.000000000 AM
12821,1675,1783.17,"UPI","FAILED","Bank Server Down",23-FEB-24 10.28.00.000000000 PM
12824,1660,62.18,"UNKNOWN","SUCCESS","",16-JAN-24 05.33.00.000000000 AM
12825,1716,5450.41,"UNKNOWN","FAILED","Insufficient Balance",23-FEB-24 10.09.00.000000000 AM
12826,1117,125.39,"WALLET","SUCCESS","",08-JAN-24 12.33.00.000000000 PM
12829,1665,3181.1,"UNKNOWN","SUCCESS","",04-FEB-24 11.01.00.000000000 AM
12831,1678,44.23,"UPI","SUCCESS","",08-FEB-24 05.40.00.000000000 PM
12833,1160,955.47,"CARD","FAILED","Reason unknown",26-JAN-24 05.37.00.000000000 AM
12842,1783,281.96,"UPI","FAILED","Reason unknown",16-FEB-24 11.59.00.000000000 AM
12843,1631,8202.02,"UPI","SUCCESS","",04-FEB-24 10.11.00.000000000 AM
12844,1339,1127.19,"CARD","FAILED","Reason unknown",08-JAN-24 10.50.00.000000000 PM
12850,1472,510.91,"UPI","SUCCESS","",02-FEB-24 07.16.00.000000000 PM
12851,1274,204.45,"CARD","SUCCESS","",13-FEB-24 11.13.00.000000000 PM
12852,1352,526.35,"UPI","SUCCESS","",10-JAN-24 06.30.00.000000000 PM
12856,1635,168.25,"NETBANKING","SUCCESS","",18-FEB-24 04.42.00.000000000 PM
12859,1661,1484.85,"UPI","SUCCESS","",13-FEB-24 11.20.00.000000000 AM
12867,1588,2537.57,"UNKNOWN","SUCCESS","",19-FEB-24 07.40.00.000000000 PM
12876,1318,423.4,"UNKNOWN","SUCCESS","",18-JAN-24 09.10.00.000000000 PM
12884,1155,1344.82,"CARD","SUCCESS","",07-JAN-24 04.25.00.000000000 AM
12886,1476,3538.88,"NETBANKING","SUCCESS","",22-FEB-24 06.54.00.000000000 PM
12887,1938,873.49,"NETBANKING","UNKNOWN","",16-JAN-24 09.51.00.000000000 PM
12888,1400,519.34,"CARD","SUCCESS","",12-FEB-24 10.46.00.000000000 PM
12889,1807,1332.11,"CARD","SUCCESS","",23-JAN-24 03.51.00.000000000 AM
12892,1056,86.62,"CARD","SUCCESS","",28-FEB-24 02.28.00.000000000 AM
12893,1854,1400.49,"UPI","FAILED","Bank Server Down",14-JAN-24 12.12.00.000000000 AM
12897,1696,68.21,"CARD","SUCCESS","",10-JAN-24 06.00.00.000000000 PM
12900,1201,923.68,"WALLET","SUCCESS","",09-JAN-24 11.20.00.000000000 PM
12903,1891,1758.86,"UNKNOWN","SUCCESS","",12-JAN-24 10.53.00.000000000 AM
12905,1355,1075.32,"UNKNOWN","SUCCESS","",20-JAN-24 05.13.00.000000000 PM
12907,1971,256.85,"UPI","FAILED","Reason unknown",28-JAN-24 09.10.00.000000000 PM
12908,1554,2163.25,"CARD","SUCCESS","",22-FEB-24 04.38.00.000000000 PM
12910,1022,990.47,"NETBANKING","SUCCESS","",30-JAN-24 01.14.00.000000000 PM
12914,1748,273.74,"NETBANKING","SUCCESS","",01-FEB-24 03.58.00.000000000 PM
12915,1804,2408.46,"UNKNOWN","FAILED","Bank Server Down",25-FEB-24 05.16.00.000000000 AM
12919,1433,787.44,"WALLET","FAILED","Insufficient Balance",02-FEB-24 10.02.00.000000000 AM
12922,1599,264.42,"UPI","SUCCESS","",13-JAN-24 02.46.00.000000000 PM
12924,1124,3850.87,"CARD","SUCCESS","",21-FEB-24 01.39.00.000000000 PM
12931,1869,2397.85,"WALLET","SUCCESS","",30-JAN-24 09.36.00.000000000 PM
12934,1245,2772.41,"UPI","SUCCESS","",16-FEB-24 12.05.00.000000000 AM
12938,1315,581.69,"NETBANKING","SUCCESS","",23-FEB-24 08.24.00.000000000 PM
12946,1169,4062.95,"UNKNOWN","SUCCESS","",01-FEB-24 07.22.00.000000000 PM
12948,1454,715.15,"CARD","SUCCESS","",29-FEB-24 10.08.00.000000000 PM
12950,1291,633.85,"CARD","SUCCESS","",01-JAN-24 05.28.00.000000000 PM
12959,1663,1216.87,"WALLET","SUCCESS","",02-JAN-24 12.59.00.000000000 PM
12960,1712,3131.26,"UPI","SUCCESS","",15-FEB-24 12.41.00.000000000 AM
12967,1385,127.54,"WALLET","FAILED","Invalid PIN",12-JAN-24 09.35.00.000000000 AM
12968,1229,61.86,"WALLET","SUCCESS","",17-FEB-24 05.34.00.000000000 AM
12971,1810,1106.45,"UNKNOWN","SUCCESS","",15-JAN-24 06.48.00.000000000 PM
12975,1055,2312.97,"NETBANKING","FAILED","Reason unknown",13-FEB-24 01.41.00.000000000 PM
12976,1830,923.52,"WALLET","FAILED","Bank Server Down",21-JAN-24 10.28.00.000000000 PM
12978,1782,283.36,"CARD","SUCCESS","",27-JAN-24 10.12.00.000000000 AM
12979,1620,2028.13,"WALLET","FAILED","Insufficient Balance",08-JAN-24 12.20.00.000000000 AM
12984,1814,224.12,"UPI","SUCCESS","",11-FEB-24 10.54.00.000000000 AM
12986,1561,1127.65,"CARD","SUCCESS","",02-JAN-24 08.27.00.000000000 AM
12989,1913,1109.38,"UPI","FAILED","Invalid PIN",25-JAN-24 07.04.00.000000000 PM
12995,1871,1494.28,"UNKNOWN","SUCCESS","",14-JAN-24 06.10.00.000000000 AM
12997,1993,100.58,"UNKNOWN","SUCCESS","",08-JAN-24 01.46.00.000000000 AM
12999,1665,743.76,"CARD","SUCCESS","",10-JAN-24 04.11.00.000000000 AM
13008,1375,2821.47,"NETBANKING","SUCCESS","",03-JAN-24 05.43.00.000000000 AM
13011,1897,566.95,"UNKNOWN","SUCCESS","",11-FEB-24 03.12.00.000000000 AM
13017,1087,84.19,"NETBANKING","SUCCESS","",03-FEB-24 03.09.00.000000000 PM
13018,1323,1252.83,"CARD","UNKNOWN","Timeout",10-FEB-24 07.33.00.000000000 AM
13019,1894,3785.75,"WALLET","FAILED","Reason unknown",02-JAN-24 03.33.00.000000000 AM
13022,1403,647.35,"CARD","SUCCESS","",16-FEB-24 11.40.00.000000000 AM
13024,1640,132.76,"UNKNOWN","SUCCESS","",17-FEB-24 07.29.00.000000000 AM
13026,1381,218.63,"CARD","SUCCESS","",13-FEB-24 05.58.00.000000000 PM
13031,1452,835.84,"CARD","FAILED","Reason unknown",09-FEB-24 03.10.00.000000000 AM
13034,1955,1170.57,"NETBANKING","FAILED","Invalid PIN",25-FEB-24 04.09.00.000000000 AM
13035,1862,4599.29,"WALLET","SUCCESS","",24-JAN-24 11.46.00.000000000 AM
13036,1310,560.45,"UNKNOWN","SUCCESS","",08-JAN-24 03.06.00.000000000 AM
13037,1460,555.35,"UPI","SUCCESS","",15-JAN-24 04.04.00.000000000 PM
13038,1207,988.9,"UNKNOWN","SUCCESS","",08-JAN-24 08.58.00.000000000 PM
13041,1663,1435.18,"UPI","SUCCESS","",03-FEB-24 04.47.00.000000000 PM
13045,1335,6.95,"UPI","FAILED","Reason unknown",31-JAN-24 12.17.00.000000000 AM
13048,1320,1133.47,"NETBANKING","SUCCESS","",06-FEB-24 08.32.00.000000000 PM
13049,1496,1177.58,"CARD","SUCCESS","",09-JAN-24 11.20.00.000000000 AM
13050,1586,292.11,"CARD","SUCCESS","",25-JAN-24 02.44.00.000000000 PM
13052,1162,1216.11,"CARD","SUCCESS","",28-FEB-24 02.11.00.000000000 PM
13055,1164,19.28,"UNKNOWN","SUCCESS","",04-FEB-24 04.58.00.000000000 AM
13060,1041,581.26,"UNKNOWN","SUCCESS","",29-JAN-24 10.07.00.000000000 AM
13061,1284,1963.14,"UPI","SUCCESS","",01-JAN-24 08.17.00.000000000 PM
13073,1799,1174.03,"WALLET","SUCCESS","",08-JAN-24 05.07.00.000000000 AM
13075,1415,300.22,"WALLET","SUCCESS","",17-JAN-24 05.28.00.000000000 AM
13079,1055,64.18,"UNKNOWN","FAILED","Invalid PIN",07-JAN-24 07.26.00.000000000 PM
13081,1633,524.03,"UPI","FAILED","Insufficient Balance",21-FEB-24 11.28.00.000000000 PM
13082,1105,3013.44,"CARD","SUCCESS","",28-JAN-24 08.29.00.000000000 AM
13084,1848,889.18,"UPI","SUCCESS","",17-FEB-24 07.44.00.000000000 AM
13085,1669,718.84,"UPI","FAILED","Insufficient Balance",27-FEB-24 09.25.00.000000000 PM
13086,1375,192.9,"WALLET","SUCCESS","",18-FEB-24 03.35.00.000000000 AM
13087,1742,6962.25,"UPI","SUCCESS","",11-JAN-24 10.50.00.000000000 PM
13092,1533,592.75,"NETBANKING","SUCCESS","",23-FEB-24 03.06.00.000000000 PM
13097,1584,1125.23,"CARD","FAILED","Reason unknown",31-JAN-24 03.43.00.000000000 AM
13101,1355,529.48,"NETBANKING","SUCCESS","",13-JAN-24 03.29.00.000000000 PM
13102,1891,3541.66,"UPI","SUCCESS","",13-FEB-24 07.35.00.000000000 PM
13104,1556,349.85,"UNKNOWN","SUCCESS","",25-JAN-24 09.55.00.000000000 AM
13106,1904,2376.93,"UPI","UNKNOWN","Insufficient Balance",20-FEB-24 08.18.00.000000000 AM
13113,1166,280.59,"UNKNOWN","SUCCESS","",05-FEB-24 05.59.00.000000000 AM
13117,1047,1010.32,"CARD","SUCCESS","",18-FEB-24 08.53.00.000000000 AM
13118,1637,174.73,"NETBANKING","SUCCESS","",29-FEB-24 05.21.00.000000000 AM
13119,1238,3654.01,"WALLET","FAILED","Timeout",14-JAN-24 09.07.00.000000000 AM
13124,1896,1844.03,"UPI","SUCCESS","",22-FEB-24 02.26.00.000000000 PM
13126,1548,201.7,"WALLET","SUCCESS","",18-FEB-24 09.25.00.000000000 AM
13129,1164,645.97,"UPI","FAILED","Invalid PIN",12-JAN-24 10.40.00.000000000 AM
13130,1124,2336.28,"UPI","SUCCESS","",07-JAN-24 07.16.00.000000000 AM
13131,1336,157.26,"UNKNOWN","SUCCESS","",26-JAN-24 08.07.00.000000000 AM
13133,1729,2.41,"WALLET","SUCCESS","",12-JAN-24 07.02.00.000000000 AM
13135,1573,516.23,"CARD","FAILED","Reason unknown",05-JAN-24 11.41.00.000000000 AM
13139,1672,2026.14,"UPI","SUCCESS","",21-JAN-24 01.54.00.000000000 AM
13142,1238,23.37,"CARD","FAILED","Timeout",09-FEB-24 06.24.00.000000000 PM
13147,1504,3758.81,"UNKNOWN","SUCCESS","",31-JAN-24 09.52.00.000000000 AM
13148,1201,2334.9,"WALLET","SUCCESS","",13-JAN-24 10.09.00.000000000 AM
13151,1643,186.18,"CARD","FAILED","Reason unknown",07-FEB-24 11.42.00.000000000 AM
13152,1036,55.18,"UPI","FAILED","Reason unknown",09-JAN-24 01.29.00.000000000 AM
13153,1643,1406.8,"UNKNOWN","SUCCESS","",12-FEB-24 07.42.00.000000000 PM
13159,1855,589.59,"CARD","FAILED","Bank Server Down",21-FEB-24 07.05.00.000000000 AM
13160,1705,1144.88,"UNKNOWN","FAILED","Timeout",23-FEB-24 05.33.00.000000000 AM
13161,1175,1588.44,"UPI","FAILED","Invalid PIN",11-JAN-24 11.15.00.000000000 AM
13163,1569,3657.25,"UPI","FAILED","Reason unknown",15-JAN-24 02.19.00.000000000 PM
13164,1466,1593.78,"UNKNOWN","SUCCESS","",15-JAN-24 12.04.00.000000000 AM
13165,1200,1471.89,"UPI","FAILED","Bank Server Down",23-JAN-24 02.31.00.000000000 AM
13168,1636,235.11,"UPI","FAILED","Invalid PIN",14-FEB-24 03.52.00.000000000 PM
13170,1393,2152.9,"UNKNOWN","SUCCESS","",12-JAN-24 04.26.00.000000000 AM
13172,1041,1647.23,"CARD","SUCCESS","",16-JAN-24 04.49.00.000000000 PM
13173,1596,794.8,"CARD","SUCCESS","",30-JAN-24 01.05.00.000000000 AM
13174,1392,1725.52,"UPI","SUCCESS","",10-FEB-24 02.21.00.000000000 AM
13177,1782,846.04,"WALLET","SUCCESS","",31-JAN-24 10.07.00.000000000 AM
13179,1440,845.28,"UNKNOWN","SUCCESS","",27-JAN-24 04.02.00.000000000 PM
13187,1070,964.31,"UPI","SUCCESS","",23-JAN-24 07.41.00.000000000 PM
13189,1918,413.45,"UPI","SUCCESS","",07-FEB-24 09.26.00.000000000 PM
13194,1901,836.77,"WALLET","FAILED","Bank Server Down",05-FEB-24 08.42.00.000000000 PM
13196,1161,3669.19,"NETBANKING","SUCCESS","",08-FEB-24 06.38.00.000000000 AM
13198,1008,681.11,"CARD","FAILED","Reason unknown",29-JAN-24 12.15.00.000000000 AM
13199,1059,534.3,"UPI","SUCCESS","",26-JAN-24 01.51.00.000000000 AM
13203,1818,843.58,"NETBANKING","SUCCESS","",14-FEB-24 12.12.00.000000000 PM
13205,1581,106.61,"CARD","SUCCESS","",28-FEB-24 07.51.00.000000000 AM
13208,1993,22.41,"UPI","SUCCESS","",05-FEB-24 08.43.00.000000000 AM
13209,1168,3319.67,"CARD","SUCCESS","",05-FEB-24 08.52.00.000000000 PM
13210,1061,704.61,"UNKNOWN","SUCCESS","",21-JAN-24 11.56.00.000000000 PM
13214,1163,282.83,"NETBANKING","FAILED","Invalid PIN",02-JAN-24 08.27.00.000000000 PM
13216,1756,613.87,"UPI","SUCCESS","",20-JAN-24 03.49.00.000000000 PM
13218,1519,1767.54,"CARD","SUCCESS","",21-JAN-24 09.39.00.000000000 PM
13219,1665,2563.12,"CARD","SUCCESS","",03-FEB-24 11.46.00.000000000 PM
13220,1547,3276.72,"CARD","SUCCESS","",25-FEB-24 04.10.00.000000000 AM
13225,1445,520.44,"UNKNOWN","SUCCESS","",08-FEB-24 04.31.00.000000000 AM
13226,1207,2334.02,"UPI","FAILED","Insufficient Balance",23-JAN-24 05.59.00.000000000 AM
13227,1469,3249.32,"WALLET","SUCCESS","",18-FEB-24 12.37.00.000000000 PM
13228,1715,1444.03,"CARD","SUCCESS","",13-FEB-24 01.24.00.000000000 PM
13230,1818,1644.23,"CARD","SUCCESS","",16-FEB-24 05.06.00.000000000 AM
13233,1425,1062.53,"NETBANKING","FAILED","Insufficient Balance",10-JAN-24 12.05.00.000000000 PM
13234,1100,166.18,"WALLET","SUCCESS","",28-JAN-24 11.21.00.000000000 PM
13238,1521,605.74,"UNKNOWN","SUCCESS","",28-FEB-24 04.10.00.000000000 AM
13240,1678,4744.57,"CARD","SUCCESS","",29-JAN-24 10.26.00.000000000 PM
13244,1276,1566.39,"UNKNOWN","SUCCESS","",15-JAN-24 08.38.00.000000000 AM
13246,1782,605.97,"CARD","SUCCESS","",09-FEB-24 01.04.00.000000000 AM
13250,1915,1649.07,"NETBANKING","FAILED","Insufficient Balance",07-JAN-24 08.46.00.000000000 PM
13253,1104,1637.72,"UPI","SUCCESS","",27-FEB-24 09.52.00.000000000 PM
13254,1545,1060.52,"UNKNOWN","SUCCESS","",17-JAN-24 10.24.00.000000000 AM
13255,1379,2621.46,"UPI","SUCCESS","",07-FEB-24 08.27.00.000000000 PM
13256,1109,2711.26,"UPI","SUCCESS","",08-FEB-24 07.18.00.000000000 AM
13258,1544,257.69,"NETBANKING","FAILED","Reason unknown",19-JAN-24 09.04.00.000000000 AM
13261,1316,4815.4,"CARD","SUCCESS","",15-FEB-24 05.22.00.000000000 AM
13268,1132,1087.89,"UNKNOWN","SUCCESS","",15-FEB-24 12.09.00.000000000 AM
13271,1752,2711.11,"UPI","SUCCESS","",26-FEB-24 03.30.00.000000000 PM
13272,1539,2519.98,"CARD","SUCCESS","",21-JAN-24 11.06.00.000000000 AM
13275,1495,1617.38,"CARD","SUCCESS","",07-JAN-24 04.42.00.000000000 PM
13276,1620,449.85,"CARD","FAILED","Invalid PIN",18-JAN-24 02.36.00.000000000 AM
13280,1865,162.16,"CARD","SUCCESS","",17-FEB-24 07.14.00.000000000 AM
13282,1909,138.66,"CARD","SUCCESS","",08-FEB-24 11.21.00.000000000 PM
13283,1650,5289.05,"NETBANKING","FAILED","Reason unknown",07-JAN-24 09.31.00.000000000 AM
13284,1795,753.94,"UPI","FAILED","Reason unknown",22-JAN-24 06.51.00.000000000 AM
13285,1809,3471.82,"NETBANKING","SUCCESS","",02-JAN-24 03.33.00.000000000 AM
13286,1991,5319.6,"CARD","SUCCESS","",16-FEB-24 09.16.00.000000000 AM
13291,1798,149.45,"WALLET","SUCCESS","",23-JAN-24 03.51.00.000000000 PM
13293,1494,47.42,"UPI","SUCCESS","",08-JAN-24 03.58.00.000000000 PM
13295,1521,1672.72,"CARD","SUCCESS","",03-FEB-24 08.41.00.000000000 AM
13296,1519,816.09,"WALLET","SUCCESS","",23-FEB-24 04.32.00.000000000 PM
13297,1916,228.64,"WALLET","SUCCESS","",08-FEB-24 08.57.00.000000000 PM
13303,1541,567.44,"CARD","SUCCESS","",02-JAN-24 01.17.00.000000000 PM
13304,1478,567.55,"CARD","SUCCESS","",05-JAN-24 03.27.00.000000000 AM
13305,1912,13.08,"UPI","SUCCESS","",24-JAN-24 06.51.00.000000000 PM
13306,1970,14.44,"UNKNOWN","SUCCESS","",15-JAN-24 10.32.00.000000000 PM
13309,1968,1467.42,"CARD","SUCCESS","",10-JAN-24 05.11.00.000000000 PM
13310,1129,409.72,"UNKNOWN","FAILED","Bank Server Down",10-FEB-24 12.35.00.000000000 PM
13314,1355,1105.19,"WALLET","SUCCESS","",02-JAN-24 05.35.00.000000000 AM
13319,1264,1344.63,"WALLET","SUCCESS","",14-JAN-24 02.37.00.000000000 PM
13320,1981,2909.63,"CARD","FAILED","Invalid PIN",08-JAN-24 11.18.00.000000000 AM
13322,1459,1855.44,"WALLET","SUCCESS","",20-JAN-24 01.43.00.000000000 PM
13323,1457,2505.62,"UNKNOWN","SUCCESS","",07-JAN-24 07.31.00.000000000 AM
13325,1042,3478.84,"CARD","UNKNOWN","Bank Server Down",09-JAN-24 08.05.00.000000000 PM
13326,1585,109.57,"UPI","SUCCESS","",29-JAN-24 01.27.00.000000000 AM
13331,1129,3541.65,"NETBANKING","SUCCESS","",25-FEB-24 08.22.00.000000000 AM
13336,1911,979.34,"UPI","SUCCESS","",13-FEB-24 02.56.00.000000000 PM
13348,1329,663.46,"WALLET","FAILED","Reason unknown",03-FEB-24 05.40.00.000000000 PM
13349,1557,2706.31,"UPI","SUCCESS","",05-JAN-24 07.18.00.000000000 AM
13351,1113,466.79,"WALLET","SUCCESS","",18-JAN-24 05.26.00.000000000 PM
13355,1138,2253.01,"UPI","SUCCESS","",19-JAN-24 08.42.00.000000000 AM
13356,1628,629.34,"UPI","FAILED","Reason unknown",21-FEB-24 05.43.00.000000000 AM
13357,1298,1624.15,"CARD","FAILED","Reason unknown",09-JAN-24 03.31.00.000000000 PM
13358,1275,180.01,"CARD","FAILED","Insufficient Balance",17-JAN-24 11.45.00.000000000 PM
13361,1849,1527.52,"UNKNOWN","SUCCESS","",11-FEB-24 06.57.00.000000000 AM
13362,1824,3133.29,"UPI","SUCCESS","",30-JAN-24 11.06.00.000000000 PM
13364,1841,5593.45,"UPI","SUCCESS","",05-FEB-24 06.08.00.000000000 PM
13365,1353,667.46,"UPI","FAILED","Invalid PIN",12-JAN-24 04.41.00.000000000 PM
13366,1153,622.34,"UPI","FAILED","Invalid PIN",14-FEB-24 03.48.00.000000000 PM
13375,1444,1450,"UPI","SUCCESS","",04-JAN-24 11.23.00.000000000 PM
13376,1444,3057.22,"WALLET","SUCCESS","",17-JAN-24 02.34.00.000000000 AM
13380,1601,389.74,"CARD","SUCCESS","",11-JAN-24 05.23.00.000000000 PM
13382,1879,132.87,"UNKNOWN","FAILED","Reason unknown",22-FEB-24 05.21.00.000000000 PM
13386,1508,1827.69,"UPI","UNKNOWN","Timeout",02-JAN-24 02.56.00.000000000 AM
13388,1752,5142.07,"CARD","SUCCESS","",14-JAN-24 12.46.00.000000000 PM
13390,1830,1858.29,"CARD","UNKNOWN","Invalid PIN",25-FEB-24 09.33.00.000000000 AM
13393,1975,3247.07,"NETBANKING","FAILED","Insufficient Balance",20-FEB-24 08.22.00.000000000 PM
13396,1103,2241.14,"UPI","SUCCESS","",16-JAN-24 05.29.00.000000000 AM
13397,1074,1495.14,"NETBANKING","SUCCESS","",15-JAN-24 12.37.00.000000000 AM
13400,1665,405.39,"WALLET","SUCCESS","",22-FEB-24 06.54.00.000000000 PM
13403,1344,4201.14,"NETBANKING","SUCCESS","",11-FEB-24 10.57.00.000000000 PM
13408,1680,33.8,"UPI","SUCCESS","",07-FEB-24 06.36.00.000000000 PM
13409,1995,3581.38,"CARD","FAILED","Invalid PIN",03-FEB-24 01.50.00.000000000 AM
13411,1046,108.28,"UPI","FAILED","Insufficient Balance",06-JAN-24 07.10.00.000000000 AM
13412,1524,1300.28,"CARD","SUCCESS","",02-JAN-24 02.03.00.000000000 AM
13413,1728,235.01,"UPI","SUCCESS","",26-JAN-24 05.38.00.000000000 PM
13419,1588,352.31,"UPI","SUCCESS","",16-JAN-24 06.37.00.000000000 AM
13420,1418,2014.66,"CARD","SUCCESS","",17-FEB-24 07.32.00.000000000 PM
13421,1680,786.49,"UNKNOWN","FAILED","Reason unknown",12-FEB-24 02.19.00.000000000 AM
13425,1415,1476.72,"CARD","FAILED","Invalid PIN",21-JAN-24 09.27.00.000000000 PM
13431,1111,2002.96,"UPI","SUCCESS","",10-JAN-24 10.10.00.000000000 PM
13432,1961,1945.43,"CARD","SUCCESS","",02-JAN-24 09.31.00.000000000 AM
13435,1949,10276.45,"UPI","FAILED","Reason unknown",08-JAN-24 10.41.00.000000000 PM
13438,1155,500.2,"WALLET","FAILED","Timeout",04-FEB-24 07.47.00.000000000 PM
13443,1438,1887.36,"UNKNOWN","FAILED","Invalid PIN",06-JAN-24 08.00.00.000000000 PM
13444,1131,555.73,"UPI","UNKNOWN","Insufficient Balance",03-JAN-24 04.46.00.000000000 PM
13448,1942,760.7,"WALLET","FAILED","Reason unknown",06-JAN-24 12.50.00.000000000 AM
13450,1269,289.04,"CARD","FAILED","Reason unknown",03-FEB-24 07.35.00.000000000 AM
13451,1549,734.06,"UPI","SUCCESS","",20-FEB-24 07.20.00.000000000 PM
13457,1449,2782.1,"CARD","SUCCESS","",09-JAN-24 01.48.00.000000000 PM
13458,1330,771.55,"UPI","SUCCESS","",19-JAN-24 06.07.00.000000000 PM
13459,1252,2460.99,"CARD","SUCCESS","",17-JAN-24 11.14.00.000000000 AM
13461,1962,3379.37,"UNKNOWN","SUCCESS","",25-FEB-24 11.24.00.000000000 AM
